frame,timestamp,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,person,posture,trial
112,1786864858.199955,0,487,472,761,647,649,374,661,569,87,0,296,615,701,723,806,733,699,803,713,731,699,611,366,0,0,0,0,1187,1253,1149,58,yewon,cross_leg_right,1
113,1786864858.200289,0,489,469,761,645,649,375,658,573,88,0,297,591,699,723,807,738,699,800,711,735,687,614,367,0,0,0,0,1199,1251,1145,64,yewon,cross_leg_right,1
114,1786864858.200614,0,477,469,759,645,649,375,659,581,86,0,279,594,700,723,807,739,699,799,713,735,703,613,369,0,0,0,0,1193,1256,1149,61,yewon,cross_leg_right,1
115,1786864858.200943,0,490,467,763,647,648,375,661,583,89,0,283,591,703,727,807,739,697,793,713,733,703,611,367,0,0,0,0,1195,1251,1151,63,yewon,cross_leg_right,1
116,1786864858.201317,0,483,467,757,647,650,376,663,593,91,0,284,597,699,723,805,735,699,803,709,739,709,612,371,0,0,0,0,1197,1253,1149,87,yewon,cross_leg_right,1
117,1786864858.201670,0,483,466,757,639,650,375,663,584,93,0,268,591,701,723,805,735,697,805,715,735,702,613,373,0,0,0,0,1203,1255,1150,68,yewon,cross_leg_right,1
118,1786864858.202023,0,482,467,755,639,651,375,665,586,99,0,263,595,701,723,805,735,699,805,713,739,713,613,375,0,0,0,0,1203,1253,1150,67,yewon,cross_leg_right,1
119,1786864858.202352,0,477,467,755,646,651,375,665,585,99,0,281,597,696,721,805,738,700,804,715,742,711,615,377,0,0,0,0,1195,1254,1159,63,yewon,cross_leg_right,1
120,1786864858.202690,0,473,461,751,639,651,375,667,589,102,0,287,588,696,722,803,735,699,805,714,739,704,615,367,0,0,0,0,1198,1247,1147,73,yewon,cross_leg_right,1
121,1786864858.203021,0,475,461,754,647,650,377,666,587,103,0,275,589,700,721,803,734,699,805,714,739,711,614,379,0,0,0,0,1204,1251,1157,79,yewon,cross_leg_right,1
122,1786864858.203350,0,472,460,750,647,652,377,667,589,103,0,269,590,699,719,803,733,700,805,715,754,712,615,381,0,0,0,0,1192,1254,1157,77,yewon,cross_leg_right,1
123,1786864858.203687,0,469,458,751,636,651,376,667,591,105,0,267,591,701,721,799,727,701,805,717,733,725,615,381,0,0,0,0,1197,1261,1158,83,yewon,cross_leg_right,1
124,1786864858.204014,0,461,461,750,636,653,377,668,591,107,0,254,594,697,723,799,731,700,806,717,738,711,616,392,0,0,0,0,1197,1251,1161,87,yewon,cross_leg_right,1
125,1786864858.204355,0,466,461,749,635,653,377,667,589,107,0,261,591,697,723,799,731,700,803,717,741,712,617,405,0,0,0,0,1197,1256,1161,91,yewon,cross_leg_right,1
126,1786864858.204683,0,466,461,750,631,651,377,669,591,108,0,251,585,699,722,799,735,701,807,717,739,711,616,391,0,0,0,0,1197,1255,1160,93,yewon,cross_leg_right,1
