frame,timestamp,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,person,posture,trial
92,1786865015.338840,0,0,275,567,563,617,523,590,115,0,0,253,495,517,459,461,424,671,884,635,573,476,428,252,0,420,613,339,605,952,893,565,yewon,lean_left,1
93,1786865015.339199,0,0,276,568,566,617,529,590,112,0,0,250,476,518,458,466,423,671,890,636,572,479,428,253,0,415,607,329,599,941,879,571,yewon,lean_left,1
94,1786865015.339565,0,0,279,571,567,621,527,592,117,0,0,261,473,509,461,460,409,677,887,647,581,483,430,263,0,409,601,317,586,935,873,615,yewon,lean_left,1
95,1786865015.339925,0,0,279,571,569,621,529,597,111,0,0,255,477,521,459,467,427,672,892,650,585,485,427,263,0,407,601,313,569,925,875,663,yewon,lean_left,1
96,1786865015.340280,0,0,277,573,566,621,529,593,109,0,0,251,479,505,461,467,425,669,895,649,585,487,427,261,0,405,595,308,553,921,872,681,yewon,lean_left,1
97,1786865015.340649,0,0,277,571,567,623,529,595,110,0,0,253,477,507,459,468,427,667,895,650,583,487,429,265,0,403,583,303,543,915,875,701,yewon,lean_left,1
98,1786865015.341005,0,0,278,571,563,623,529,593,111,0,0,253,478,521,461,463,426,667,891,649,595,487,415,267,0,393,569,297,525,907,879,727,yewon,lean_left,1
99,1786865015.341371,0,0,278,568,564,623,529,595,115,0,0,261,479,524,460,469,425,667,893,668,585,487,429,268,0,389,557,291,504,903,884,739,yewon,lean_left,1
100,1786865015.341722,0,0,279,571,565,623,529,597,117,0,0,252,476,534,461,467,423,665,903,651,587,489,427,269,0,383,549,283,491,893,879,745,yewon,lean_left,1
101,1786865015.342070,0,0,278,569,564,622,527,597,120,0,0,249,477,506,461,469,427,666,891,651,587,487,423,270,0,391,541,275,477,891,884,759,yewon,lean_left,1
102,1786865015.342406,0,0,276,567,567,623,529,595,124,0,0,251,471,509,459,467,423,664,891,654,588,489,437,279,0,383,535,267,471,888,887,767,yewon,lean_left,1
103,1786865015.342746,0,0,276,571,567,627,527,597,135,0,0,251,470,509,461,467,420,660,901,655,589,490,437,279,0,381,541,267,461,888,883,756,yewon,lean_left,1
