frame,timestamp,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,person,posture,trial
138,1786867292.835925,0,284,421,617,659,645,553,695,601,0,0,523,615,714,684,780,629,467,615,543,599,531,314,0,0,150,980,1055,0,0,0,0,dahye,cross_leg_left,1
139,1786867292.836238,0,281,423,618,655,646,552,695,603,0,0,522,613,711,687,780,623,467,615,543,599,530,307,0,0,171,979,1055,0,0,0,0,dahye,cross_leg_left,1
140,1786867292.836562,0,280,421,617,658,645,552,695,604,0,0,523,614,713,693,779,627,467,613,543,600,529,301,0,0,187,967,1055,0,0,0,0,dahye,cross_leg_left,1
141,1786867292.836881,0,279,423,620,660,647,554,695,606,0,0,523,613,711,686,783,627,469,616,543,600,527,297,0,0,219,967,1053,0,0,0,0,dahye,cross_leg_left,1
142,1786867292.837200,0,279,421,619,661,647,555,699,607,0,0,524,615,713,683,781,631,464,615,543,601,525,292,0,0,237,943,1051,0,0,0,0,dahye,cross_leg_left,1
143,1786867292.837518,0,277,421,620,661,639,554,701,612,0,0,523,614,711,693,794,629,465,613,541,599,523,285,0,0,261,924,1049,0,0,0,0,dahye,cross_leg_left,1
144,1786867292.837833,0,275,425,620,664,647,553,701,615,0,0,529,618,715,683,783,637,462,615,543,598,525,271,0,0,278,908,1045,0,0,0,0,dahye,cross_leg_left,1
145,1786867292.838159,0,275,423,621,663,649,553,703,613,0,0,529,617,715,682,787,630,461,616,543,595,517,254,0,0,292,888,1043,0,0,0,0,dahye,cross_leg_left,1
146,1786867292.838471,0,275,425,621,663,647,553,702,614,0,0,525,614,715,677,781,634,461,614,541,595,509,245,0,0,301,877,1043,0,0,0,0,dahye,cross_leg_left,1
147,1786867292.838798,0,275,425,621,665,648,553,703,615,0,0,529,619,716,687,787,631,459,611,541,596,507,239,0,0,315,869,1044,0,0,0,0,dahye,cross_leg_left,1
